Card_ID,Card_Type,Client_ID,Type_Client,Account_ID,Card_Number,CVV,Expiration_Date,Issuing_Bank,Credit_Limit,Available_Balance,Status,Created_At,credit_card_usage
6072c35f-24da-4bb8-9cf9-155817681ea7,DEBIT,681,Individual,295c50aa-22d5-4d5e-a01f-0be959ba005e,4540124778028528,442,2029-01-29,Welford Bank,0.0,0.0,ACTIVE,2024-11-20,
d330241e-75af-4738-b48b-2ff8df7778c8,DEBIT,683,Individual,60ab68dc-0914-4773-a43c-e5482e11c30c,4540801366634706,354,2028-06-12,Welford Bank,0.0,0.0,INACTIVE,2025-05-01,
a1fab822-87a0-4cb3-81c8-77e90ad2493b,DEBIT,685,Empresa,520cce69-d3a2-432f-b016-1519f1d401c9,4540841489468442,218,2026-09-17,Welford Bank,0.0,0.0,ACTIVE,2023-09-01,
8fa13782-de74-4f3f-a186-dece43a86812,DEBIT,685,Empresa,520cce69-d3a2-432f-b016-1519f1d401c9,4540527297345993,913,2028-10-02,Welford Bank,0.0,0.0,INACTIVE,2022-10-13,
d99d74f7-ffaa-4e82-aad6-101a08497808,CREDIT,686,Empresa,093fe6d2-6ce6-40fa-8da4-1f3ab2c17a67,4540105718164601,459,2029-02-06,Welford Bank,2215.24,51.5,INACTIVE,2025-04-16,0.9768
ab149ca4-e079-45d4-b711-425a5a8f8859,DEBIT,687,Individual,e9eff74a-9658-4293-81df-17a2ea19d8f9,4540970052905914,004,2028-03-16,Welford Bank,0.0,0.0,INACTIVE,2025-04-30,
b35344be-aac5-49eb-b5ad-40cfaf5dc4d5,CREDIT,688,Individual,3d541946-2baa-46fd-b1b2-2e53713a052e,4540501619192894,711,2028-11-27,Welford Bank,5947.66,4462.47,ACTIVE,2025-04-26,0.2497
92bb1d2e-36d8-4194-ba16-594709ad180a,DEBIT,689,Individual,1d6bed21-7b4a-4cb0-b221-3efc4c88a424,4540260280987118,399,2029-09-03,Welford Bank,0.0,0.0,ACTIVE,2024-08-15,
5f9f4bc7-ee16-4a07-82b1-c067c209486e,DEBIT,690,Individual,e6aa0934-b356-4992-8687-1ee699b9f115,4540229630116528,600,2028-09-27,Welford Bank,0.0,0.0,ACTIVE,2025-04-27,
505c9dac-2326-42c3-9e8e-226224b45aff,CREDIT,691,Empresa,362db65f-dc15-46b7-9187-3342fc0fb231,4540764552337939,527,2027-10-21,Welford Bank,9155.44,4709.95,ACTIVE,2025-03-27,0.4856
ac137615-8831-4956-8488-b810b3036d2e,DEBIT,692,Individual,430e8479-2ad1-4b29-ae31-aadf4a1418f5,4540225858806329,579,2027-04-11,Welford Bank,0.0,0.0,INACTIVE,2025-02-01,
40c567e8-0675-4e8d-98a8-5dfa9915f8c9,CREDIT,692,Individual,1bf66937-fcd4-4b9a-a338-cd125dbda64d,4540546447038653,162,2027-10-20,Welford Bank,6062.8,1418.62,ACTIVE,2025-03-31,0.766
e20c983a-747b-4d4f-bcec-f36a2c670e9f,DEBIT,693,Individual,ebe21186-2d17-4cd6-a5a4-acb2bf987a6e,4540947959242280,158,2028-11-16,Welford Bank,0.0,0.0,ACTIVE,2025-05-04,
a9d86ec8-7264-48f4-b847-b95ce553b0db,DEBIT,693,Individual,ebe21186-2d17-4cd6-a5a4-acb2bf987a6e,4540644597044239,991,2028-06-26,Welford Bank,0.0,0.0,INACTIVE,2025-03-17,
53230210-15f6-4b3f-bb4e-7c40d0ffcf76,CREDIT,695,Individual,9e5ba7bc-1243-4d21-9f46-86a86cae3885,4540594236186857,591,2029-04-09,Welford Bank,1984.14,800.7,INACTIVE,2024-06-23,0.5964
3a403031-1b4d-4f86-b891-30602f642beb,DEBIT,696,Individual,e2c2d0c9-110b-45d7-bc44-ef947dc66d60,4540077604825190,512,2028-06-24,Welford Bank,0.0,0.0,ACTIVE,2025-02-20,
4da79751-e42f-41e0-8022-c577b66659a3,DEBIT,696,Individual,e2c2d0c9-110b-45d7-bc44-ef947dc66d60,4540961221545752,831,2027-10-08,Welford Bank,0.0,0.0,ACTIVE,2024-12-27,
085a03d3-cdac-4a20-bc3a-aef162ccc122,DEBIT,699,Individual,0b846bfc-01dc-4de9-8fed-cd85018c963d,4540654339844734,587,2028-06-24,Welford Bank,0.0,0.0,ACTIVE,2025-05-12,
d0893352-1272-42e0-b538-60e52b2248b3,CREDIT,699,Individual,f3a49900-7e2b-4a72-a911-f99c7fa5d2d1,4540398949968385,809,2028-08-10,Welford Bank,6202.37,2604.8,ACTIVE,2025-05-12,0.58
5af2617d-d44c-4442-b46e-8b829a902d4c,DEBIT,700,Individual,83cd9615-90e7-49b6-a8a2-96ff4f531689,4540154091091344,856,2027-06-25,Welford Bank,0.0,0.0,INACTIVE,2023-07-29,
81f4b767-f664-4d48-9aa0-f3294ce1cb39,CREDIT,700,Individual,85d23366-e758-46df-8cc4-b34e01126886,4540209041885255,497,2026-12-07,Welford Bank,9315.86,1951.99,ACTIVE,2023-08-13,0.7905
28f3ac19-4906-4b86-a24a-55c239dc6979,DEBIT,702,Individual,fae303f8-e7a0-4958-8556-b8b9fa940d47,4540582898285938,452,2026-09-26,Welford Bank,0.0,0.0,ACTIVE,2025-05-03,
142afcb5-f552-4ed6-94ee-ae9bdc344256,DEBIT,703,Individual,ad0fa973-1940-46a3-b445-6ec47ac1754e,4540719223929893,619,2029-12-19,Welford Bank,0.0,0.0,INACTIVE,2023-12-26,
418b1154-02e4-4740-9982-74e1df8c8868,CREDIT,704,Individual,6c881aed-4060-435e-bfa7-97575a03e323,4540205390694876,478,2029-09-25,Welford Bank,6534.55,4165.19,INACTIVE,2025-02-11,0.3626
a30ef3bf-20aa-476f-9aba-394681a5a9ac,DEBIT,705,Individual,5c28fa44-fc70-4305-b879-4fe219f695b0,4540460219502557,399,2029-06-26,Welford Bank,0.0,0.0,INACTIVE,2025-04-18,
9d467821-0cd5-4a60-b121-5d00798c0664,DEBIT,706,Empresa,38c94255-b8fc-480c-9d8f-522c82cd9b33,4540836638424328,888,2029-07-09,Welford Bank,0.0,0.0,ACTIVE,2024-08-12,
c9c17c05-79a3-435c-abcf-a720fe6884e3,CREDIT,706,Empresa,38c94255-b8fc-480c-9d8f-522c82cd9b33,4540711334966391,405,2028-02-23,Welford Bank,6990.25,2297.99,INACTIVE,2024-12-10,0.6713
4ec9aae2-55ed-4a81-b95b-44f4a89249df,CREDIT,707,Individual,c0f97e9a-f927-4e57-b307-f24d080ceb8b,4540107667563570,124,2028-03-17,Welford Bank,9294.33,2214.95,INACTIVE,2025-04-13,0.7617
8f5c5b50-3367-4d7b-b82e-35fd10abc9ab,CREDIT,707,Individual,0df93b8e-68b6-426e-a429-b32de0368d2f,4540014434162377,575,2029-05-01,Welford Bank,8345.73,4008.02,ACTIVE,2025-05-14,0.5198
7e995deb-2699-409a-86ce-41d221f69ef3,DEBIT,707,Individual,0df93b8e-68b6-426e-a429-b32de0368d2f,4540904484940052,853,2029-04-24,Welford Bank,0.0,0.0,INACTIVE,2025-05-14,
791b0812-94a3-422e-aa6e-d242aa807f3e,DEBIT,707,Individual,1e7bbec2-1f8a-4387-8973-8644352834d0,4540323407827205,644,2030-04-09,Welford Bank,0.0,0.0,INACTIVE,2024-09-29,
19d929d7-3f67-4538-8a5e-2951d1797714,DEBIT,708,Individual,3aec8ee5-b8f2-4d80-a06e-86ffa01a5d53,4540331960125863,790,2026-08-14,Welford Bank,0.0,0.0,ACTIVE,2023-12-19,
fddcb40a-aa17-4f28-91b1-aa204f3be7bf,CREDIT,708,Individual,3aec8ee5-b8f2-4d80-a06e-86ffa01a5d53,4540480953039693,887,2027-08-14,Welford Bank,4594.2,627.13,ACTIVE,2024-03-15,0.8635
cf96f5f9-976f-4d96-bac1-348b71251c87,CREDIT,709,Individual,85740715-e428-4dda-a3fe-68adcaac6fd3,4540903013792399,990,2029-10-21,Welford Bank,2793.36,1754.25,INACTIVE,2023-09-16,0.372
16943ec6-7c7b-4443-ae5f-b69b265cbae1,DEBIT,710,Individual,35b0ef95-b23d-4d39-8f1d-6cb70822356d,4540164812935715,423,2028-02-02,Welford Bank,0.0,0.0,INACTIVE,2025-03-16,
077afa14-c511-4f85-9f59-d8aa51a66421,DEBIT,711,Individual,d6c88e89-c958-48ca-895b-47de5f74078b,4540423112081185,399,2026-08-07,Welford Bank,0.0,0.0,INACTIVE,2025-03-26,
8de98f61-1884-4c04-b552-9e2241aefd36,DEBIT,712,Individual,d0ec9f27-1b0c-4471-a6f5-c99a5a73645b,4540471264678923,929,2029-04-07,Welford Bank,0.0,0.0,INACTIVE,2024-10-28,
0464ddb1-7718-40f8-8b0a-08a5d934d94c,CREDIT,713,Individual,cbbaed4b-5134-4ca3-b096-3f4ab2fb0c45,4540456016032311,736,2027-04-06,Welford Bank,2794.68,1255.99,ACTIVE,2023-11-23,0.5506
8511b948-21b4-40fd-bbee-874b273b96d2,DEBIT,713,Individual,b03a4b44-c435-4f43-b0dd-34d6f356b947,4540545872337759,536,2029-01-15,Welford Bank,0.0,0.0,INACTIVE,2024-10-13,
a022cb68-8658-4a8b-9871-56f932d3ea5e,CREDIT,713,Individual,b03a4b44-c435-4f43-b0dd-34d6f356b947,4540777556710656,456,2029-03-22,Welford Bank,3476.58,2421.6,INACTIVE,2023-09-13,0.3035
f4be8771-41d8-4141-9678-df25681599eb,CREDIT,714,Empresa,bd308599-0aae-4087-a65f-aeca0b37f950,4540637118455413,094,2028-10-30,Welford Bank,1783.17,1707.14,ACTIVE,2025-04-29,0.0426
0b4a2f7a-e612-4d90-a850-8485b1d93cbd,DEBIT,714,Empresa,bd308599-0aae-4087-a65f-aeca0b37f950,4540158565020367,954,2026-05-31,Welford Bank,0.0,0.0,ACTIVE,2025-04-26,
86d5a504-09a0-4785-b7ae-2d8d786689aa,DEBIT,715,Empresa,2593557f-8e0f-4ca4-ab8a-b7734068a457,4540370004161457,488,2026-06-09,Welford Bank,0.0,0.0,ACTIVE,2024-10-21,
48259177-2077-4657-b803-105f7398bc3d,DEBIT,716,Individual,648853a6-564f-4150-b8a3-7197c9089b6b,4540131711847743,850,2026-05-21,Welford Bank,0.0,0.0,INACTIVE,2024-05-12,
ff56a722-47be-4810-a903-3c240760589e,CREDIT,717,Individual,7854a70b-7713-4512-be0c-4aba855e6d2e,4540277822001085,185,2027-03-20,Welford Bank,5495.75,2840.07,ACTIVE,2023-10-14,0.4832
15e7c96b-19ec-49cb-87c3-1d0d61929ff8,DEBIT,717,Individual,7854a70b-7713-4512-be0c-4aba855e6d2e,4540638345988596,142,2026-05-15,Welford Bank,0.0,0.0,INACTIVE,2025-04-29,
349c2607-621b-43f8-a3b7-b9260a839995,CREDIT,718,Individual,cfd0129a-7fae-4686-b6c2-ce3ca0ceaf9e,4540573702917902,529,2026-06-07,Welford Bank,2051.48,1181.73,ACTIVE,2025-04-29,0.424
a1192761-5698-4bc9-958d-d50ba1b7b62f,CREDIT,719,Individual,c54a76d1-fc32-4ce0-9020-137b9a0ea389,4540128139698886,207,2029-08-25,Welford Bank,2740.54,750.11,ACTIVE,2023-10-25,0.7263
4f852391-a900-488a-a77c-78420f391627,DEBIT,720,Individual,5f860526-665f-4910-971e-8d4c58972b15,4540247324166810,396,2030-04-08,Welford Bank,0.0,0.0,ACTIVE,2025-05-12,
e00bef26-03ff-4df4-813b-5d2bdcea1207,DEBIT,721,Empresa,87f51130-2be9-4c71-ac3d-f6e72ba9e364,4540950964075598,030,2029-11-25,Welford Bank,0.0,0.0,INACTIVE,2025-01-04,
058f392e-a63a-48fd-b97e-66a356bad230,DEBIT,722,Individual,d1dfb859-1fdf-4667-8095-92d873f72be4,4540754545484696,716,2027-08-02,Welford Bank,0.0,0.0,ACTIVE,2025-03-29,
c960851a-6691-453a-a7ca-27afe1a0ac62,DEBIT,724,Individual,bba46494-883d-4efd-a494-f90d5429393a,4540880568162836,937,2026-11-14,Welford Bank,0.0,0.0,ACTIVE,2024-11-11,
f639dc5a-c5c1-45db-a6db-94c20fde0c82,DEBIT,725,Empresa,1ca5df8e-9b64-4844-afef-d1665d7f92d5,4540567275746094,431,2028-06-11,Welford Bank,0.0,0.0,INACTIVE,2025-05-06,
8a60c027-2eda-44a1-bbec-742eb3afc2f7,CREDIT,726,Individual,5bd5e83c-327b-4f9d-8279-a7649fad4ace,4540394008543654,194,2026-08-17,Welford Bank,1613.39,130.53,ACTIVE,2023-02-26,0.9191
0ea5d02a-cf5e-4c36-aa75-795ad5616913,CREDIT,727,Individual,3106ca80-948b-4576-96b9-aeb9bf9b4295,4540059015157750,219,2027-07-26,Welford Bank,9175.95,6646.66,ACTIVE,2024-06-30,0.2756
d7b5b4e5-6328-4bf2-9591-1b2bdd289c42,DEBIT,727,Individual,3106ca80-948b-4576-96b9-aeb9bf9b4295,4540491680775465,727,2029-03-05,Welford Bank,0.0,0.0,INACTIVE,2023-12-12,
59f68720-bcc2-4a3c-bc86-0e1c01819f8b,DEBIT,727,Individual,bb472005-c57e-471e-8e04-22c4838a49ad,4540311349029904,663,2027-05-06,Welford Bank,0.0,0.0,ACTIVE,2025-03-05,
955f8324-38ad-4262-bf46-41f603801af2,CREDIT,728,Individual,cca5604e-7b0d-46f4-b432-c7fce27ca362,4540087402971260,256,2026-08-09,Welford Bank,6685.31,5103.8,ACTIVE,2025-04-21,0.2366
9617ab4e-6d10-4bf1-b964-bff95ad590bf,DEBIT,728,Individual,cca5604e-7b0d-46f4-b432-c7fce27ca362,4540575680502598,992,2027-12-23,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
c66a2f0c-f460-449d-96d1-32ac2bb21a51,DEBIT,729,Individual,22d20364-3504-4b89-88d0-df482fe77126,4540946375885031,878,2028-03-23,Welford Bank,0.0,0.0,INACTIVE,2023-12-27,
a4d36126-4de5-4861-b93f-99a5b9f70bfd,CREDIT,729,Individual,7ddb894f-1cc3-4852-913e-6aad396cdfca,4540001503776363,596,2027-12-26,Welford Bank,3077.43,1237.32,ACTIVE,2024-09-25,0.5979
c055c558-b8b5-4ef5-95c6-b2e9ae766438,DEBIT,730,Empresa,4c6f52b5-6863-4851-905a-fda516136054,4540360576755056,493,2028-12-17,Welford Bank,0.0,0.0,ACTIVE,2024-05-24,
95d4d16f-0197-4055-9207-12929cdfa7a6,DEBIT,730,Empresa,828eec01-1623-44ce-afaf-a1a5aef95ffd,4540292577012421,931,2026-12-01,Welford Bank,0.0,0.0,INACTIVE,2025-01-10,
69188868-3bc1-456f-91e6-5c8399bff897,DEBIT,731,Individual,26d7ea67-4a99-4e19-9fc9-782fd5cd0a78,4540721244589057,757,2027-05-02,Welford Bank,0.0,0.0,INACTIVE,2025-02-16,
57e7355a-87a5-4d04-a596-bd886c68e47d,DEBIT,731,Individual,755fc99f-4667-49a1-8b6f-b9356d9a0faf,4540775609073086,351,2028-03-20,Welford Bank,0.0,0.0,INACTIVE,2025-04-22,
07da00e9-0860-4ed1-a7f2-f3ead21ad926,DEBIT,732,Individual,daff79e8-39a5-4d42-a0ba-6eb57380945f,4540538034717210,995,2027-12-25,Welford Bank,0.0,0.0,INACTIVE,2025-01-17,
6be418ce-0d21-44e1-b1a4-3247adf1c9b6,DEBIT,734,Empresa,6b99ddcd-1b86-4ac6-8a3d-4f2de1282c1d,4540558699325969,172,2027-12-21,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
f76dcc70-99e0-44cf-90ec-3984f9aca3ba,CREDIT,734,Empresa,9a1ea24c-6f23-4454-b147-a92e97a3cace,4540957236414941,228,2027-08-22,Welford Bank,6454.72,1289.34,ACTIVE,2023-09-11,0.8002
6b326c0c-1f77-400d-af37-ac2e98869032,CREDIT,735,Empresa,0e51e2bd-d15d-42db-a4d2-32b58a5de6e4,4540788642454330,880,2027-03-09,Welford Bank,4108.2,2743.62,INACTIVE,2025-04-10,0.3322
fbf87174-5a0a-40cd-9b06-fb1a7198c522,CREDIT,736,Empresa,0d0a00e6-0cef-48ec-9a2f-98e54cc4c6f9,4540790825605282,506,2029-09-06,Welford Bank,9796.26,1730.82,ACTIVE,2025-02-04,0.8233
3ba59713-2682-4f4f-8fae-e7cce09516e8,DEBIT,737,Individual,817a718e-bea8-41e7-bea1-4243c7eed253,4540054386361164,373,2026-11-21,Welford Bank,0.0,0.0,INACTIVE,2024-12-12,
d568a8db-82ce-4e19-b177-3ddda23478a3,CREDIT,737,Individual,817a718e-bea8-41e7-bea1-4243c7eed253,4540527934563415,061,2026-06-12,Welford Bank,6875.7,3735.88,ACTIVE,2022-12-26,0.4567
373cf31c-60a8-4077-9ed9-0c79975b1b2f,CREDIT,737,Individual,80df71d7-ad43-4ac2-9d3c-50fbea658ed1,4540270004658911,316,2027-11-28,Welford Bank,2101.88,1996.86,ACTIVE,2025-04-14,0.05
71a6ff62-69d6-4a26-9ec7-d4197e10c990,CREDIT,738,Individual,6aabca1d-75a7-454f-8894-d1cb887220b8,4540525173485541,019,2027-04-17,Welford Bank,5477.22,2685.37,INACTIVE,2024-06-12,0.5097
c4f5616f-93e7-4c0a-b417-0d2500044dc4,DEBIT,738,Individual,48db1dbb-23b7-44d5-a605-2cd0dc6b1200,4540867999807555,699,2027-10-01,Welford Bank,0.0,0.0,INACTIVE,2024-03-06,
5dbf0559-e9ee-4d38-b25f-f32565f7d1af,DEBIT,739,Individual,b55e1c9d-3915-4a9f-86b5-e8e2574714c2,4540231571455459,345,2029-03-30,Welford Bank,0.0,0.0,INACTIVE,2025-05-02,
ad7c4d59-a6f0-46a1-9ad7-fe143fcd27cd,DEBIT,740,Individual,ca7e8447-4ba2-4c2a-9c2f-718281148200,4540931444966560,256,2027-05-16,Welford Bank,0.0,0.0,ACTIVE,2024-06-15,
e651729e-4daf-4399-a4ad-1ca766448a3e,DEBIT,740,Individual,627d1864-2859-4d39-8ce6-39ebc5326fd1,4540682542488927,462,2027-09-22,Welford Bank,0.0,0.0,INACTIVE,2024-01-13,
e524b573-7bde-490f-9c8a-0a2f0fd05cb8,DEBIT,741,Empresa,2a8f9b61-0b74-4796-9129-cc12e342026d,4540660984224070,865,2028-06-20,Welford Bank,0.0,0.0,ACTIVE,2025-04-22,
5b2ffbd2-3e13-40d7-98eb-fd98390ce117,CREDIT,742,Individual,a97eefc4-ee81-4f84-85c3-c383835e2e63,4540449077443637,399,2027-07-28,Welford Bank,6343.28,1893.9,ACTIVE,2025-03-01,0.7014
5f5dc0a2-2430-45c8-8ed9-040e41ee8e28,DEBIT,742,Individual,a97eefc4-ee81-4f84-85c3-c383835e2e63,4540808135577477,471,2028-02-14,Welford Bank,0.0,0.0,INACTIVE,2025-03-03,
590cf052-bb55-4a3b-a049-1718564bbc14,DEBIT,742,Individual,96d201ed-bfff-4323-8a57-8ebe6769fe5f,4540426357993803,168,2026-06-29,Welford Bank,0.0,0.0,INACTIVE,2024-12-04,
2441fc34-923b-4733-b5e8-6ad671aee422,CREDIT,743,Empresa,010d9bc7-902d-423f-b27d-41af71a27af0,4540333113353593,146,2028-11-29,Welford Bank,7822.2,5988.44,INACTIVE,2024-02-13,0.2344
8be4b0dc-353a-4f43-946d-b09bff4ae486,DEBIT,743,Empresa,010d9bc7-902d-423f-b27d-41af71a27af0,4540264887789884,174,2029-06-30,Welford Bank,0.0,0.0,INACTIVE,2024-10-31,
5f9035e8-f437-41a8-ac70-92dc1803a8db,DEBIT,744,Individual,1e5febd9-a388-4eb2-87e3-a71668a1da86,4540352304504930,955,2028-05-03,Welford Bank,0.0,0.0,ACTIVE,2025-03-11,
091e9eb9-c47e-4b49-8256-2dc81815f553,DEBIT,745,Individual,f05ce01b-24b3-4b93-8ab4-341d75c4d0bc,4540846928249716,048,2028-12-25,Welford Bank,0.0,0.0,ACTIVE,2022-07-31,
a5b7ea44-65be-4d4a-9ef1-1933011c2595,CREDIT,746,Individual,13f56ae6-3387-4bb9-983d-24f89c6bffd5,4540781482769873,021,2030-02-19,Welford Bank,3488.09,3383.97,ACTIVE,2024-11-15,0.0299
bc3a290d-7a25-4c1b-80b9-e37aa55f7105,DEBIT,747,Individual,a83c28bb-aaa2-440e-97a1-aa1450db7824,4540516053036522,092,2028-03-19,Welford Bank,0.0,0.0,ACTIVE,2024-12-16,
1a869d9f-be33-4002-af26-6a553c6c7bcc,CREDIT,748,Individual,b52e51e9-588e-4039-9144-03d46d04120a,4540518845403873,630,2028-05-02,Welford Bank,5148.05,1586.16,ACTIVE,2023-02-10,0.6919
d7bb9211-5b6a-4553-a33d-f94e963d58f7,CREDIT,748,Individual,a82bd964-6263-4250-8844-706e40c98556,4540957312315343,298,2027-09-29,Welford Bank,1765.43,755.14,ACTIVE,2024-03-11,0.5723
21f45822-6304-439b-9800-48025e2113f0,CREDIT,748,Individual,a82bd964-6263-4250-8844-706e40c98556,4540185734627620,333,2028-07-02,Welford Bank,8650.28,3324.24,INACTIVE,2024-08-09,0.6157
124d4a82-97b0-4709-a711-c12fc8cd1509,CREDIT,749,Individual,c6be3074-a8d9-4589-91e2-ed195ff02a16,4540020807255711,612,2029-01-16,Welford Bank,8534.5,6621.49,INACTIVE,2024-12-22,0.2242
aaf12985-a6f7-4a9d-a4de-6dbd7d1812e6,DEBIT,751,Individual,38e5d324-ad92-4677-94ad-81172caa3dbd,4540898954637354,616,2030-04-05,Welford Bank,0.0,0.0,INACTIVE,2025-01-31,
61717704-af10-49bd-be2f-5c0e4e49d0a8,DEBIT,752,Empresa,ffbb481c-1e68-4427-944d-65868ba2f6e7,4540418058610114,341,2030-03-07,Welford Bank,0.0,0.0,ACTIVE,2025-05-11,
9977188f-af2b-40d4-9509-6e148bf57379,CREDIT,752,Empresa,ffbb481c-1e68-4427-944d-65868ba2f6e7,4540071328983635,080,2028-04-27,Welford Bank,5683.52,4604.7,INACTIVE,2025-04-22,0.1898
44f7d334-f1ca-4ed0-a32e-857575e19258,CREDIT,753,Individual,7836db97-4ecd-41d9-899d-f871a2ccfe12,4540548362347649,690,2029-09-24,Welford Bank,8827.89,5233.08,ACTIVE,2024-12-30,0.4072
b298258e-d0e5-423a-b259-1023bea135fd,CREDIT,753,Individual,e4e70272-52fc-4bdf-a7fa-5442209f35a9,4540323880363846,666,2027-11-05,Welford Bank,8666.25,8064.92,ACTIVE,2025-02-09,0.0694
d34da2fd-aca5-4b18-9f25-62ed4bf4e053,CREDIT,753,Individual,e4e70272-52fc-4bdf-a7fa-5442209f35a9,4540356411715024,941,2027-06-24,Welford Bank,5515.63,4156.74,INACTIVE,2024-09-05,0.2464
04480f23-1aed-467d-b1cf-dece6d139754,DEBIT,754,Individual,07c15e1b-895c-4628-9bf4-cdddce7e46ae,4540267316763809,999,2027-01-18,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
68beaaa0-d8d7-488a-b003-9dd04682e083,DEBIT,755,Empresa,981da3e0-0c8e-499a-b0a6-5780ac861024,4540965970744447,481,2027-03-04,Welford Bank,0.0,0.0,ACTIVE,2024-12-10,
4c6496bf-1d18-4fc7-a6c8-5e9513cbfb61,DEBIT,756,Individual,d74215fc-d7e1-4c00-b380-cee126e891c0,4540362759954000,371,2028-12-20,Welford Bank,0.0,0.0,ACTIVE,2024-03-24,
9ea40548-7223-4247-b02d-28db980535e4,DEBIT,756,Individual,d74215fc-d7e1-4c00-b380-cee126e891c0,4540628620239840,744,2026-09-21,Welford Bank,0.0,0.0,INACTIVE,2023-05-11,
3697a506-6d9f-4317-8535-7d62b32a04ca,CREDIT,757,Empresa,8f4f308d-4f74-44c5-b9f3-8cabf47dc96b,4540715548787889,319,2029-09-07,Welford Bank,9437.57,8964.36,ACTIVE,2024-04-22,0.0501
98505705-1a07-4a3d-9e87-138812f80504,DEBIT,757,Empresa,8f4f308d-4f74-44c5-b9f3-8cabf47dc96b,4540056766093295,348,2029-12-24,Welford Bank,0.0,0.0,ACTIVE,2025-04-15,
438b710f-3120-4699-8161-43f20d9655f1,DEBIT,757,Empresa,10c44130-1366-4bb0-b638-49d9d4db7693,4540121681087419,616,2027-04-13,Welford Bank,0.0,0.0,ACTIVE,2025-01-11,
9346c868-39bf-4475-ab3f-991b52a5a004,CREDIT,757,Empresa,5edde7b1-8842-4e93-9ecd-cafe17edfd4a,4540624436518222,658,2027-08-29,Welford Bank,1086.55,180.82,INACTIVE,2024-08-10,0.8336
d9925b66-70d8-40a5-882d-ca8eefb9e39a,DEBIT,758,Individual,f9bd45dd-e5be-4ef6-a271-bba086480bd3,4540339449756160,411,2029-09-06,Welford Bank,0.0,0.0,INACTIVE,2024-02-25,
d901896f-248f-4cc7-b4ff-e5d771fbb1e3,DEBIT,759,Empresa,665dd1e1-9491-4804-9bde-8932ec66d5e1,4540834004631958,818,2029-12-30,Welford Bank,0.0,0.0,ACTIVE,2024-05-28,
203fc768-63bf-4f06-bec6-6cb5144418c7,CREDIT,759,Empresa,665dd1e1-9491-4804-9bde-8932ec66d5e1,4540875785773282,537,2027-06-23,Welford Bank,1159.9,920.82,INACTIVE,2024-06-07,0.2061
532d4401-853e-4843-9b32-566d6b1eb8f7,DEBIT,760,Individual,8efa2635-eb42-44ed-a350-c6daabf85d61,4540934598485839,535,2026-06-23,Welford Bank,0.0,0.0,ACTIVE,2025-04-21,
6a9da9f9-6599-4052-91b5-994838406fbf,DEBIT,761,Individual,eb8a9e0c-fae7-46d5-982d-d19006e17b46,4540448928309877,766,2029-02-03,Welford Bank,0.0,0.0,INACTIVE,2023-06-12,
214dfef1-895c-4c28-9353-ff7af619f32c,DEBIT,761,Individual,b57f395c-c108-44e8-9c5e-31e150a380af,4540911694078710,294,2027-03-26,Welford Bank,0.0,0.0,ACTIVE,2024-10-21,
32d330a0-6572-4ae8-a59d-34d5279575a5,DEBIT,761,Individual,402fad5e-69b4-442c-9f8d-eb6c4d744d55,4540704893165198,417,2029-01-22,Welford Bank,0.0,0.0,INACTIVE,2024-09-18,
ab377d8e-fd40-433d-9e98-73ba2eede98f,CREDIT,762,Individual,e5f36200-4b29-4ce3-b349-c68b7aaf9089,4540695363132200,443,2027-07-29,Welford Bank,5395.15,1571.46,INACTIVE,2024-05-18,0.7087
689519b0-0c0f-455c-9140-328eb8b74f18,DEBIT,762,Individual,207f9bf2-186f-4a18-aa75-ae4353814334,4540619225211823,999,2027-06-29,Welford Bank,0.0,0.0,INACTIVE,2023-03-01,
96f169e3-8b0d-416a-bcb8-b054bdd6dbc5,CREDIT,763,Individual,ddee9a68-1aec-41b0-9ddd-302c4395dbd7,4540821047722603,447,2026-11-05,Welford Bank,3635.36,3242.97,INACTIVE,2025-04-16,0.1079
533edfca-4430-42f1-9f78-96d0fd4fef0a,CREDIT,763,Individual,ddee9a68-1aec-41b0-9ddd-302c4395dbd7,4540389381162448,240,2028-01-29,Welford Bank,4493.98,823.0,ACTIVE,2025-03-31,0.8169
1028a3d5-caaf-4d2c-83a0-ccf366e8e77a,DEBIT,763,Individual,632cd2a9-d85f-4f37-94d4-f8ff1931f91b,4540533624394115,184,2027-11-21,Welford Bank,0.0,0.0,ACTIVE,2025-03-09,
3261851a-92e3-4247-943e-f1e1ad7864e9,CREDIT,764,Empresa,73706dca-81ba-4522-9740-dbd5f5dc12de,4540268882916654,682,2028-07-09,Welford Bank,5666.31,1357.34,ACTIVE,2025-02-20,0.7605
2ff0ae68-66d1-428a-84f7-05266389dfc6,DEBIT,765,Empresa,25fc992e-24f3-4beb-bafd-a74ee4e8f94f,4540710161365403,613,2026-10-09,Welford Bank,0.0,0.0,ACTIVE,2024-08-16,
7bb2732a-b276-4c06-bad6-9d25d4b4f4ea,CREDIT,765,Empresa,25fc992e-24f3-4beb-bafd-a74ee4e8f94f,4540054306781208,659,2028-12-26,Welford Bank,3405.64,1393.32,ACTIVE,2024-11-29,0.5909
