Account_ID,Account_Type,Client_ID,Type_Client,Office_Code,Entity_Code,Check_Digit,Account_Number,Balance,Currency,Interest_Rate,Status,Created_At,income
ffbb481c-1e68-4427-944d-65868ba2f6e7,SAVINGS,752,Empresa,1735,8540,92,3689847769,134615.25,EUR,0.52,INACTIVE,2024-11-13,7854.72
7836db97-4ecd-41d9-899d-f871a2ccfe12,CHECKING,753,Individual,6741,5750,91,0122175742,26437.16,EUR,0.06,INACTIVE,2024-12-01,3912.45
e4e70272-52fc-4bdf-a7fa-5442209f35a9,CHECKING,753,Individual,7743,2197,21,0958026427,130797.53,EUR,0.06,INACTIVE,2024-08-07,3496.99
07c15e1b-895c-4628-9bf4-cdddce7e46ae,CHECKING,754,Individual,5314,7242,19,7417808990,116443.38,EUR,0.04,ACTIVE,2025-05-09,3714.0
981da3e0-0c8e-499a-b0a6-5780ac861024,SAVINGS,755,Empresa,3398,3495,24,6855528375,148217.62,EUR,0.41,INACTIVE,2024-12-07,3483.39
d74215fc-d7e1-4c00-b380-cee126e891c0,CHECKING,756,Individual,8760,2699,01,7323742314,49585.69,EUR,0.01,INACTIVE,2022-12-31,5986.98
8d98ef48-4caf-4a0b-91b5-e0ca194bb186,SAVINGS,756,Individual,8747,4233,15,4566495970,4365.53,EUR,0.32,INACTIVE,2022-04-06,3768.03
8f4f308d-4f74-44c5-b9f3-8cabf47dc96b,SAVINGS,757,Empresa,5656,0990,91,1015829809,15807.02,EUR,0.69,ACTIVE,2024-03-23,1272.46
10c44130-1366-4bb0-b638-49d9d4db7693,MORTGAGE,757,Empresa,0224,8670,62,8901755260,101051.07,EUR,2.04,ACTIVE,2024-03-28,5077.87
5edde7b1-8842-4e93-9ecd-cafe17edfd4a,MORTGAGE,757,Empresa,6252,4995,81,3054732624,29851.09,EUR,3.15,ACTIVE,2024-05-20,7034.29
f9bd45dd-e5be-4ef6-a271-bba086480bd3,TERM,758,Individual,0621,8689,07,7047494581,5837.32,EUR,2.03,INACTIVE,2021-10-22,7261.7
665dd1e1-9491-4804-9bde-8932ec66d5e1,CHECKING,759,Empresa,6687,8094,70,6649385343,73045.58,EUR,0.03,INACTIVE,2024-02-18,4459.71
8efa2635-eb42-44ed-a350-c6daabf85d61,CHECKING,760,Individual,0831,6380,69,8444663706,126896.11,EUR,0.04,INACTIVE,2025-04-18,4167.04
eb8a9e0c-fae7-46d5-982d-d19006e17b46,SAVINGS,761,Individual,0402,0172,71,8662270956,10539.44,EUR,1.03,INACTIVE,2021-10-10,4429.37
b57f395c-c108-44e8-9c5e-31e150a380af,TERM,761,Individual,4664,5420,51,1290816573,145353.32,EUR,1.92,ACTIVE,2023-01-24,4245.49
402fad5e-69b4-442c-9f8d-eb6c4d744d55,CHECKING,761,Individual,1239,9314,72,2328414375,111477.77,EUR,0.08,ACTIVE,2021-04-28,3076.56
e5f36200-4b29-4ce3-b349-c68b7aaf9089,CHECKING,762,Individual,1746,8777,94,5427287121,128237.91,EUR,0.06,ACTIVE,2024-04-02,2443.32
207f9bf2-186f-4a18-aa75-ae4353814334,CHECKING,762,Individual,5934,8820,64,0510272029,138166.8,EUR,0.06,INACTIVE,2021-08-12,3110.34
ddee9a68-1aec-41b0-9ddd-302c4395dbd7,CHECKING,763,Individual,9984,5154,11,9603828716,123031.09,EUR,0.01,INACTIVE,2025-03-03,5634.2
632cd2a9-d85f-4f37-94d4-f8ff1931f91b,MORTGAGE,763,Individual,9719,6984,06,2177200166,80533.44,EUR,2.78,INACTIVE,2025-01-27,4726.22
73706dca-81ba-4522-9740-dbd5f5dc12de,CHECKING,764,Empresa,9336,1873,68,4811972730,104882.94,EUR,0.0,INACTIVE,2024-10-06,2565.84
25fc992e-24f3-4beb-bafd-a74ee4e8f94f,SAVINGS,765,Empresa,7415,2679,33,1662303908,66814.9,EUR,0.77,INACTIVE,2024-08-01,1954.47
6d837ac9-afb9-4213-a413-e346b9bff01a,CHECKING,766,Empresa,6195,4603,81,3812369441,44199.34,EUR,0.07,INACTIVE,2024-10-06,6020.71
bf865dbd-ece1-4a36-a47c-5a087af06df1,CHECKING,766,Empresa,0897,9424,17,5327554641,90292.34,EUR,0.0,INACTIVE,2025-03-29,4027.82
b40cac92-3680-4425-9d58-9b125348bc05,SAVINGS,767,Individual,3983,6498,62,1836056181,98248.9,EUR,1.35,INACTIVE,2024-05-25,4305.67
be7855fe-ca55-4424-ae25-c03769d1eb0f,SAVINGS,768,Individual,1377,1593,85,7329837146,56127.84,EUR,1.11,INACTIVE,2021-07-16,3617.47
6557cfd6-4054-4f9c-a346-7c8dead09b85,TERM,768,Individual,0738,2599,80,5035515774,30421.59,EUR,1.3,INACTIVE,2024-01-26,6468.68
e8bcb0bc-c665-4ed6-bb0c-eb4d30ea0380,CHECKING,769,Individual,0565,8047,44,5669991614,86290.25,EUR,0.05,ACTIVE,2024-05-02,2910.66
e9a67876-ce91-4e66-abad-ce52643ded00,SAVINGS,769,Individual,3103,7141,32,5233463355,93578.02,EUR,0.27,INACTIVE,2023-08-19,6341.12
a1eeef45-1c2f-43a4-91a1-0885d7265f9b,MORTGAGE,769,Individual,3983,8661,13,2198195132,46980.73,EUR,2.37,ACTIVE,2022-07-14,1846.29
f27b5c28-6a8b-4ae5-8332-b96de4a03836,CHECKING,770,Empresa,8783,9594,69,4376709708,19445.16,EUR,0.05,ACTIVE,2022-06-02,4325.27
baf25c6a-9d9c-4305-b597-f1f2675343ae,SAVINGS,770,Empresa,0430,5503,52,0009433730,56120.29,EUR,1.06,INACTIVE,2025-03-06,2729.11
1e7bb540-77e4-4883-a666-e7b38189b62d,SAVINGS,771,Empresa,1872,7090,58,0084279784,139572.48,EUR,0.96,INACTIVE,2024-03-26,1918.11
63c5ea31-62d8-4578-ad08-c09b55ebb7ba,CHECKING,772,Individual,1233,8458,16,7931181805,119287.59,EUR,0.08,ACTIVE,2021-04-18,3636.73
e8a042a6-579d-4924-9aaa-90e5686ada98,SAVINGS,773,Individual,5169,3794,90,8744848974,58645.3,EUR,1.16,ACTIVE,2024-07-21,5330.23
4c8bd286-9847-4aef-b8d4-817b79b8c3e3,CHECKING,774,Individual,7112,5422,91,1601874782,78917.0,EUR,0.06,INACTIVE,2025-01-31,1788.33
e181de81-9a1d-49f4-bb23-74de77b4642f,CHECKING,775,Individual,7159,6958,14,9689388737,48784.1,EUR,0.05,ACTIVE,2024-12-05,5964.92
2568cd6e-3042-47dc-bbb0-e9c4070188b4,SAVINGS,776,Empresa,4541,1736,72,0737082603,25976.27,EUR,0.81,ACTIVE,2025-04-30,5507.26
0b2d3257-ee25-41f8-a0c2-ca0c2617d7dc,CHECKING,777,Individual,4975,0884,32,0482334483,117008.32,EUR,0.04,INACTIVE,2021-08-06,7851.5
4cd7d9ee-b7f6-437c-b6b3-a249b19d2037,CHECKING,777,Individual,4379,7277,50,4816980659,138127.98,EUR,0.07,ACTIVE,2021-11-05,6771.08
e4404679-1dba-4914-ac55-b894fe9d96c8,CHECKING,778,Individual,2181,6217,60,7655554554,146329.75,EUR,0.02,INACTIVE,2025-03-03,1297.94
ba4d45dc-ba53-48d1-b097-d6611c7ef77a,TERM,778,Individual,3472,3317,13,6652498249,12710.22,EUR,1.8,INACTIVE,2025-03-12,1789.15
e3f77585-6791-4ce5-a572-af3b3c95e7b7,CHECKING,779,Empresa,7689,5086,51,3209292914,40124.21,EUR,0.06,INACTIVE,2024-10-12,2954.06
02fe4af3-fb67-4898-9346-1e08553c06ae,CHECKING,779,Empresa,9121,4583,53,7257086757,49627.5,EUR,0.09,INACTIVE,2025-01-28,812.63
993c924d-d654-4487-9053-852670b2fe7a,CHECKING,780,Individual,0749,6153,79,3093057061,126377.06,EUR,0.03,ACTIVE,2025-03-03,3727.71
6c38382a-e6c2-4efa-8160-5247a8f6522e,CHECKING,781,Empresa,3387,1071,26,5331782092,111008.46,EUR,0.03,ACTIVE,2022-09-22,4428.93
5e446b6d-8595-44ea-a533-f6b5e223950c,CHECKING,782,Individual,6352,0612,14,3086887242,118150.7,EUR,0.1,INACTIVE,2025-01-31,2911.6
dd47704e-9bf8-4ce1-89e3-7c8a6065e158,MORTGAGE,783,Empresa,3100,0324,24,5184601115,74473.45,EUR,3.42,ACTIVE,2024-07-21,2018.56
32c3b6ab-016c-4832-9277-fef3ac743d1f,MORTGAGE,784,Individual,1427,0424,90,4252906355,57482.6,EUR,2.39,ACTIVE,2025-04-27,2970.98
448c5c2c-e7b8-4b81-bdf8-1766eeb57e86,CHECKING,785,Individual,4529,5140,89,1618675440,139253.56,EUR,0.06,ACTIVE,2025-03-07,1747.31
9bb26a0c-a137-4ee3-b884-2bf21f1445fb,SAVINGS,786,Individual,9934,4304,78,1539171619,18023.91,EUR,0.49,INACTIVE,2024-08-05,3327.09
0ed8e533-dc82-46ad-bb31-5eb691b76d18,MORTGAGE,787,Individual,4645,2635,12,1722417119,74604.66,EUR,1.83,ACTIVE,2024-12-20,6248.93
651bd8a9-b770-4312-a6f4-7344c88afb15,SAVINGS,788,Individual,5555,0078,25,0231365238,2086.6,EUR,1.45,ACTIVE,2023-05-27,3646.15
44fe15ca-f148-4545-afdc-225e71b4cfb4,SAVINGS,789,Empresa,5602,1619,73,2264962980,83536.95,EUR,0.92,INACTIVE,2024-06-26,1015.13
cb2ee11a-64be-4b5c-b567-8a9b4ed46a79,CHECKING,789,Empresa,3434,0408,90,2543725665,148843.78,EUR,0.05,INACTIVE,2024-09-06,2584.76
543015ed-8e49-4c01-9213-f571449d853f,SAVINGS,790,Empresa,1656,8242,88,4667081656,134992.05,EUR,0.6,INACTIVE,2023-08-23,1751.06
507635c9-332c-4790-a3fb-2a4a230685aa,SAVINGS,791,Individual,5449,0691,01,0505753065,75459.06,EUR,1.47,ACTIVE,2025-01-12,3755.62
33960f58-9306-4600-9a26-ab63500e5005,SAVINGS,791,Individual,9539,7205,20,6644137279,92229.13,EUR,0.53,INACTIVE,2024-07-15,2540.86
7c5bfa81-883c-4f76-bba9-656a045471e4,CHECKING,792,Individual,7472,7022,51,7708910796,114998.98,EUR,0.08,ACTIVE,2024-06-08,4081.02
4e138577-98f0-49fa-90b0-4a3342ba4561,SAVINGS,793,Individual,4035,0533,51,8385956991,63820.75,EUR,0.77,INACTIVE,2023-07-19,2656.11
1fe85422-9520-4f76-8dec-224f1e7dfd7a,CHECKING,794,Individual,9772,5028,25,0435332975,86923.56,EUR,0.09,INACTIVE,2022-01-02,4441.11
794a2cc4-bf53-45f6-be81-6457ee063882,CHECKING,794,Individual,6007,8388,38,5887353661,123789.18,EUR,0.09,INACTIVE,2022-12-09,4087.81
9c6b53b4-809a-416d-a825-718215384104,SAVINGS,795,Individual,7501,7753,13,7091395447,74856.48,EUR,1.05,INACTIVE,2021-03-19,7623.2
baec0a52-8088-4566-bba0-e118c44565d2,SAVINGS,796,Individual,9249,6929,67,7621223296,17888.22,EUR,1.3,INACTIVE,2022-10-14,4487.62
1cde6ab7-704c-49b0-92a4-9e0a6b6dc6cc,TERM,797,Empresa,7444,7979,04,4702833949,80424.68,EUR,1.46,INACTIVE,2024-12-23,5306.76
4c657b76-413f-4dff-ab52-66fb678868c7,CHECKING,798,Individual,4617,1641,48,3418494615,75397.02,EUR,0.04,ACTIVE,2024-09-23,4592.91
71766da1-882a-452f-bb40-12c91a3aa34f,CHECKING,798,Individual,0130,6051,28,2141410000,62426.73,EUR,0.07,ACTIVE,2022-07-17,1544.64
ea41b4b8-65a6-4af6-b812-ac8615fe322c,TERM,798,Individual,4076,0477,18,6513842616,89473.27,EUR,1.46,ACTIVE,2025-03-06,2506.4
67f03640-dd2a-40a0-9f00-78b60347b681,SAVINGS,799,Empresa,0773,8435,38,9527256635,107250.15,EUR,1.36,ACTIVE,2023-06-01,4713.28
2663bc36-a824-4188-bc1d-5a01486cfe95,CHECKING,800,Individual,2798,0297,24,6444881272,102020.7,EUR,0.09,ACTIVE,2020-12-11,2908.82
9b56e79a-dff6-4bf2-8604-edd888c5fdf5,CHECKING,801,Individual,4367,7424,40,0537979264,91790.07,EUR,0.08,ACTIVE,2025-03-17,5348.92
ff5af279-8d61-4037-857e-da055bdf2152,SAVINGS,802,Empresa,5538,7873,39,8238357774,55800.84,EUR,1.09,ACTIVE,2024-06-21,4243.92
c20a65e9-8c0f-4ee4-9601-c795897156bd,SAVINGS,802,Empresa,9726,7342,05,4856553025,126990.01,EUR,1.25,INACTIVE,2024-11-30,6956.51
f2be3aa8-2aac-416b-a8fa-86dc6027f679,SAVINGS,803,Individual,5852,2388,61,7998282883,124444.06,EUR,0.42,ACTIVE,2023-09-07,6549.07
ab17be00-1aae-4768-8018-2b69e282453b,CHECKING,803,Individual,3941,0219,15,4482785624,26372.06,EUR,0.02,ACTIVE,2024-04-16,2897.44
3a247e42-72d4-4744-a65c-d9d6e3e1fb28,SAVINGS,804,Individual,2378,9740,04,3100705047,58685.5,EUR,1.17,INACTIVE,2022-09-15,5462.46
18e48401-f516-43c5-a11d-0de56fbe1f82,SAVINGS,805,Individual,4195,6065,57,0145826326,92830.95,EUR,0.59,ACTIVE,2025-01-22,4007.46
0c372fe8-9f10-4fba-b4f8-0971daed3621,CHECKING,806,Individual,1653,7875,31,2609939570,136532.08,EUR,0.08,INACTIVE,2022-06-07,2731.11
b8185fed-4c40-44ad-bb25-e2f53796cbe4,CHECKING,807,Empresa,6711,5377,31,3524454525,99006.45,EUR,0.06,INACTIVE,2024-11-18,1367.93
c1720d88-7c25-4383-ae5e-ae477fc28ae8,TERM,808,Individual,6783,7321,31,8125110502,68287.33,EUR,1.0,INACTIVE,2024-06-01,4606.04
744bf1dc-2f54-4b36-8d09-c668b711905d,CHECKING,809,Individual,1047,8670,94,0905797496,26822.16,EUR,0.03,ACTIVE,2023-05-06,7436.44
7e9e90e3-f8e7-489d-a608-99a57afb171b,SAVINGS,810,Individual,4202,5627,11,8256840624,89327.66,EUR,0.74,INACTIVE,2023-02-12,4183.58
eadbeaed-62fb-4c4c-b231-29d70d7731fc,CHECKING,811,Individual,8717,9421,10,3610326724,110298.63,EUR,0.01,INACTIVE,2025-05-05,2735.78
26f849ad-99b0-40d3-a645-be0117fc82de,TERM,812,Empresa,7629,6945,12,8309725689,120785.97,EUR,0.84,INACTIVE,2025-01-28,3917.27
e08b0579-dc82-4d5a-b747-070babbaf6b6,CHECKING,813,Individual,7765,9797,72,0014733665,44942.27,EUR,0.06,ACTIVE,2025-01-21,7477.73
1220947c-6318-47bc-adb1-1ad711dae7e3,CHECKING,813,Individual,8049,7777,38,0463379663,109326.4,EUR,0.02,ACTIVE,2025-03-18,5751.79
f9aba8e9-d560-402f-b967-d1d11cd0465e,MORTGAGE,814,Individual,7826,3971,73,7923490565,23074.33,EUR,2.59,ACTIVE,2023-02-14,5148.17
8a740d16-0541-45ab-8ccd-d30b4deaf7c2,CHECKING,815,Individual,4432,5650,91,8749361409,2546.85,EUR,0.01,INACTIVE,2024-04-16,1110.99
ca7a8266-4dba-42a6-90dd-20fcd2b93418,CHECKING,816,Individual,1882,7309,10,1586173164,25041.31,EUR,0.01,ACTIVE,2023-10-25,5355.84
ff15b5bb-9424-40c8-adc3-a1ef539b7c6c,SAVINGS,817,Individual,4773,5206,01,2110183374,1592.22,EUR,0.66,INACTIVE,2025-05-13,1559.53
8ba64528-b9e6-49fa-93af-ec028aba43cb,CHECKING,818,Individual,5639,9868,34,9038648224,51816.25,EUR,0.08,ACTIVE,2024-05-03,5971.8
dd8fbf23-b46b-452d-a24b-3f9f72f4c78c,CHECKING,818,Individual,8994,7626,94,9917655386,132441.62,EUR,0.09,ACTIVE,2025-02-06,7140.74
02a87dcb-c7fa-4588-bf5e-128c974770e4,TERM,819,Individual,4023,2973,44,1964045610,31089.36,EUR,1.24,ACTIVE,2021-06-08,2015.09
8fe2bd71-da8e-4540-8c20-b74b89db1115,CHECKING,819,Individual,9332,7933,78,2161060793,18485.4,EUR,0.1,ACTIVE,2025-03-16,5696.7
fe91de6a-696b-4488-ac88-bce66d02e3e5,SAVINGS,819,Individual,5178,5882,12,2695894487,15802.72,EUR,0.93,INACTIVE,2021-12-02,6330.85
8180a590-8bbd-47d6-a449-0c7f275d1086,MORTGAGE,820,Individual,2158,0893,47,9181324876,103667.38,EUR,2.85,ACTIVE,2023-04-22,1970.15
db39b300-05ef-4dff-968e-06098866e367,CHECKING,821,Empresa,1870,8934,84,6478340490,91031.48,EUR,0.04,ACTIVE,2024-10-28,4169.61
1cc06a8c-5e66-47bb-b673-7dd7a9a4ebbd,TERM,822,Individual,0365,1027,13,0603693435,23601.94,EUR,1.71,ACTIVE,2021-06-23,5635.23
2fc7c721-b660-418a-9c2e-dd76b7fb2500,CHECKING,823,Individual,5355,7358,74,6328927620,141684.24,EUR,0.04,ACTIVE,2024-11-10,3045.57
3fedd310-5aa6-4408-b847-141eb0ee5333,SAVINGS,823,Individual,1607,2136,30,0367076581,114461.16,EUR,1.14,ACTIVE,2024-02-24,3928.32
e01b053b-87d0-4177-b091-4f70bde1ad4a,CHECKING,824,Individual,7085,1439,60,0594338823,1973.36,EUR,0.09,ACTIVE,2024-08-11,2857.49
6ad30ca3-c4ef-4f7e-848d-5d3cb13af517,SAVINGS,825,Empresa,5993,9039,32,2726999835,21512.71,EUR,0.83,INACTIVE,2025-03-27,1239.97
c55b5057-db14-45c2-8f7b-9c3416df400a,CHECKING,826,Individual,6023,3552,18,4997284179,62193.24,EUR,0.01,INACTIVE,2025-03-04,3350.09
9f2fd8d4-4fee-4be6-a077-50dcc96fb810,SAVINGS,827,Individual,3323,7726,51,3548821065,51653.77,EUR,1.01,ACTIVE,2025-01-07,6979.89
873a6860-50d8-47fa-8ab4-fc5fb8cc6a69,CHECKING,827,Individual,6588,0058,94,7472558110,118770.03,EUR,0.06,ACTIVE,2025-03-15,4107.75
143ca3c3-0e01-4eac-bc07-106276349acd,CHECKING,828,Empresa,9839,9556,21,3406321793,99359.14,EUR,0.1,INACTIVE,2023-12-13,2794.69
fa034386-1cc6-40a1-906e-8c4186cdc852,TERM,828,Empresa,0897,5735,97,3876237732,85107.94,EUR,1.81,INACTIVE,2024-02-07,3207.53
02466d05-19f1-44e7-bad7-aacbf9d54ee3,SAVINGS,829,Individual,9268,3010,93,4642910882,81318.4,EUR,1.19,INACTIVE,2024-09-05,3174.75
988c3375-ee11-41f8-b8a8-5e7085724dd8,TERM,829,Individual,9369,4068,82,6052789986,110978.73,EUR,1.63,ACTIVE,2025-03-02,4698.21
13d110fc-f1ed-4d8b-ac08-e5d8dc094051,TERM,830,Individual,6349,0006,86,5881286746,91390.71,EUR,1.27,INACTIVE,2024-07-26,5120.42
df5c3c07-2a2a-453f-b26d-80a51d822ee6,CHECKING,831,Individual,6732,6456,11,1819693395,56459.93,EUR,0.02,ACTIVE,2023-08-04,3254.41
39f8cfab-f14b-4333-83a5-f1ec6e51ae94,SAVINGS,832,Empresa,7562,5367,34,9938261547,39484.27,EUR,1.22,INACTIVE,2023-12-23,6291.84
f8cdc8f0-467d-479a-8c08-607c31d6f5b8,CHECKING,833,Individual,2416,9785,82,9539418422,119977.74,EUR,0.04,ACTIVE,2022-01-06,7856.97
241bff58-a2a4-44a8-bf3f-22bf5e8e9d4d,MORTGAGE,834,Individual,3901,4907,12,2548206723,1350.96,EUR,3.44,ACTIVE,2023-02-02,3073.79
23c70284-4854-4174-b145-4d5d75976910,CHECKING,835,Individual,5459,0960,93,6024830914,34941.12,EUR,0.0,INACTIVE,2021-02-25,1257.47
78e315b9-716e-4905-8ced-e09cb59c078a,TERM,836,Individual,1431,4304,08,5604173297,18567.48,EUR,1.42,ACTIVE,2024-01-11,5843.65
df4e8e26-a61a-4f21-8bf9-1a54eef6a106,TERM,836,Individual,9462,6213,64,0569502682,52828.93,EUR,0.88,INACTIVE,2023-08-01,3414.41
0435ddb6-1ff9-4494-88cd-fb8f081438d8,CHECKING,836,Individual,1175,0916,57,2525715822,63251.65,EUR,0.09,ACTIVE,2024-02-24,7544.55
cebe04f0-3f24-49c6-be0f-68fca8dbc1e7,TERM,837,Empresa,5651,4157,41,6632434904,140047.65,EUR,1.43,ACTIVE,2025-03-30,4887.09
0c588645-b83e-4aa1-8027-21cd3a0ab46b,CHECKING,838,Empresa,1223,6341,78,4958576361,57022.07,EUR,0.03,ACTIVE,2022-09-22,4322.9
1557408d-f2bd-4c4a-9d6d-f4fd732425b7,CHECKING,839,Empresa,5145,4406,72,8533904886,125760.79,EUR,0.08,INACTIVE,2022-11-25,3384.33
88c10235-a6d1-4c58-adfa-ce499f227fb7,CHECKING,840,Empresa,9773,5753,81,3436529526,123112.19,EUR,0.07,INACTIVE,2025-04-23,3676.26
7dfdcf6a-4815-485e-bb9c-87d869f5c7ca,CHECKING,841,Individual,2242,7523,12,6273858753,133225.34,EUR,0.07,ACTIVE,2025-05-13,7077.21
a87ecf7e-055b-495a-b995-958fa606c316,CHECKING,842,Individual,6519,0419,24,1408573714,37185.92,EUR,0.01,INACTIVE,2023-08-21,5146.12
b447c810-16d9-4b77-be3c-995e8373545f,TERM,843,Empresa,6723,2009,61,6606528477,148898.03,EUR,1.07,ACTIVE,2025-03-29,4614.94
2690ba81-87b6-420e-a16a-25433fb5776d,CHECKING,844,Individual,6045,3755,38,9897969860,37661.27,EUR,0.01,INACTIVE,2024-10-16,4365.4
da7a4ba6-170b-4dae-8cee-66048bb11ecf,CHECKING,845,Individual,0072,3875,44,4965426496,121229.48,EUR,0.03,INACTIVE,2024-12-15,2246.65
0a44cc64-304b-4a42-bdb2-5ee3d0b8d2fa,TERM,846,Empresa,1946,1488,10,1522556965,29035.11,EUR,2.02,ACTIVE,2023-10-23,4325.5
729e0863-e0a4-4b60-a71a-668e0820a5c3,MORTGAGE,847,Individual,1379,7082,51,1741106619,75948.98,EUR,3.31,ACTIVE,2025-04-25,5355.05
1444a93a-01a1-4d18-aefa-f9d89816b957,CHECKING,848,Individual,8882,3707,68,0687763129,113160.45,EUR,0.02,ACTIVE,2025-02-23,1838.84
34ac8691-d94c-45fa-9eea-444890f7c301,CHECKING,848,Individual,9003,0940,75,3146259413,91495.75,EUR,0.07,ACTIVE,2023-07-23,7040.66
9ba0e2c8-556d-4f12-a860-12d549787013,CHECKING,848,Individual,6709,1337,53,3632451947,51201.19,EUR,0.05,INACTIVE,2023-08-05,1698.67
3e64693e-2218-48ce-b379-e46d114a558a,SAVINGS,849,Empresa,5205,3217,62,3192134534,96919.08,EUR,0.47,ACTIVE,2025-04-24,6846.64
784d1695-8915-4ce3-8953-fcfaaa256d9b,SAVINGS,849,Empresa,8400,0049,19,6196678802,14839.91,EUR,0.65,INACTIVE,2024-02-05,7217.42
c6dd83db-78e1-462d-98dc-0e19360af7f1,CHECKING,850,Individual,3682,3178,27,8384281103,47691.57,EUR,0.08,INACTIVE,2025-03-04,7420.74
becc0737-9154-4502-91c8-eee1b4f04bb5,SAVINGS,851,Individual,3731,5287,56,6519317401,67173.77,EUR,1.49,ACTIVE,2025-03-21,2997.69
90292348-a72f-49f4-9759-c2b088ef87d3,SAVINGS,852,Individual,3782,5906,01,5714545017,9715.75,EUR,0.49,INACTIVE,2025-03-23,1307.76
b7f1735d-9d07-42ca-b12e-24c49a42c07a,MORTGAGE,853,Empresa,3758,2427,51,5039038311,148139.29,EUR,1.76,INACTIVE,2024-01-21,6456.25
4a7dcd8a-5e20-4772-9cd3-145f68a2ced2,CHECKING,854,Individual,8302,8340,63,2412224545,68716.78,EUR,0.09,INACTIVE,2025-04-09,4138.99
d492daba-d288-4e2e-b3a4-0c1ac38442d9,CHECKING,855,Individual,5692,3268,03,6163200233,104398.29,EUR,0.03,INACTIVE,2022-11-23,1084.27
562b0c2a-778b-47d3-b44c-f56d5ba2fcc0,CHECKING,856,Individual,0453,7342,13,1039044509,24488.38,EUR,0.04,INACTIVE,2021-11-27,3460.4
2172876b-3131-4900-9bd3-57464a9f61f2,CHECKING,857,Individual,7303,9042,96,1118174159,35451.49,EUR,0.08,ACTIVE,2023-12-09,1706.75
bf1a4e27-6606-4828-b9cc-ccc783f76f58,CHECKING,857,Individual,5671,8768,73,8383352974,133145.31,EUR,0.09,INACTIVE,2022-09-01,4447.15
458765f2-ed89-4c03-9778-37f2ea4a7e0a,CHECKING,858,Individual,8110,7240,80,0233529372,43308.77,EUR,0.05,ACTIVE,2025-02-17,4803.77
953ed4c4-d6b6-4a16-b25a-d5f25bd3e267,SAVINGS,859,Individual,5859,2423,38,4715716630,140716.64,EUR,0.76,ACTIVE,2023-11-21,6947.08
34e2b588-c6b4-4d17-8a71-8a6564b8ac3b,CHECKING,859,Individual,3224,5936,42,7250552337,20700.41,EUR,0.0,ACTIVE,2023-12-02,6392.56
7f8e41b1-44e1-4ed2-835e-7d2278e00491,SAVINGS,860,Empresa,5747,9497,19,0927784355,36805.26,EUR,0.67,ACTIVE,2024-02-03,6938.13
c70d71f5-d93d-4661-8bfe-c86fc605ee77,CHECKING,861,Individual,5075,2015,67,9380732341,149462.95,EUR,0.03,INACTIVE,2023-05-25,3383.73
acb44943-1ea2-46f9-84fb-2fcbda3fdbe1,CHECKING,862,Individual,5135,1889,82,0920079991,129621.84,EUR,0.07,INACTIVE,2025-01-14,4474.61
90bbd196-e7e5-40be-9f45-c6dc6458dcdc,SAVINGS,863,Individual,1959,7146,74,4586273289,90633.66,EUR,1.35,ACTIVE,2021-02-12,1612.5
560d2902-ba5f-4e63-a6c6-34b3e49834ad,CHECKING,863,Individual,7225,3307,14,3514253458,56909.12,EUR,0.01,INACTIVE,2022-10-20,4148.12
664d2ea2-e87d-4a0e-8398-b16196bf4e6f,MORTGAGE,864,Individual,2788,4741,13,2311573691,38857.12,EUR,1.52,INACTIVE,2023-03-11,5542.32
2e4a95aa-dccf-41c2-af4f-d18f5f859a5a,CHECKING,865,Empresa,1783,6227,01,2826620201,35599.63,EUR,0.05,INACTIVE,2022-10-26,5880.07
d9c6e325-6dee-47bd-b77c-0d3fa61fea2c,CHECKING,866,Individual,5573,0645,50,9264758130,81821.34,EUR,0.04,ACTIVE,2024-08-05,1580.69
eda61a5a-593d-41ca-86ff-888620df66b4,CHECKING,867,Individual,3516,4868,65,3071973868,116193.1,EUR,0.03,ACTIVE,2025-05-09,5251.26
6e92f517-23df-4307-8e19-d96a4e096e83,CHECKING,868,Individual,7392,5796,41,6524654118,119437.52,EUR,0.0,INACTIVE,2023-06-10,5531.33
79c2a073-91e2-4a10-9058-f9b7b64b6bd1,CHECKING,868,Individual,3390,9972,45,0516246977,110108.57,EUR,0.02,ACTIVE,2023-12-26,4501.42
dbee9bd9-1b1d-49e7-8572-e9f09ceb526a,CHECKING,869,Individual,8999,9873,43,3806659165,141839.44,EUR,0.02,INACTIVE,2021-09-02,6361.01
3f921388-1b54-4ea5-a5b9-d13b040659c6,CHECKING,870,Individual,0874,2430,90,1328488549,111637.03,EUR,0.03,ACTIVE,2024-06-26,7138.28
f3574280-f8f1-4609-849b-f7c3ec6e5396,CHECKING,870,Individual,5359,9217,20,4597614090,22654.88,EUR,0.09,ACTIVE,2021-07-21,1894.34
e08a8a0f-767b-4861-bad5-9d836cd41e50,CHECKING,871,Empresa,3857,0428,26,6464835455,52493.63,EUR,0.08,ACTIVE,2025-05-12,1462.33
79ba13f3-0510-48bb-8748-40fe695487ca,SAVINGS,872,Empresa,2931,3142,98,3126465105,92212.83,EUR,1.05,INACTIVE,2024-08-27,3242.51
8f5ff4ce-cc20-444b-b5d9-694baeca70a3,SAVINGS,873,Individual,5878,9388,21,5762336685,118038.14,EUR,1.0,INACTIVE,2022-01-09,2920.93
da44f204-9f5d-434b-8a32-ca45bb75210b,SAVINGS,874,Individual,0361,3630,10,9201134265,42761.22,EUR,0.93,ACTIVE,2024-09-24,5295.35
